,1. open,2. high,3. low,4. close,5. volume,day,day_of_month,month
2012-05-07,0.81,0.81,0.81,0.81,10000,1,7,5
2012-05-04,0.815,0.815,0.815,0.815,0,5,4,5
2012-05-03,0.815,0.815,0.815,0.815,5000,4,3,5
2012-05-02,0.8015,0.8015,0.8015,0.8015,0,3,2,5
2012-05-01,0.8015,0.8015,0.8015,0.8015,0,2,1,5
2012-04-30,0.8015,0.8015,0.8015,0.8015,0,1,30,4
2012-04-27,0.8015,0.8015,0.8015,0.8015,8000,5,27,4
2012-04-26,0.785,0.785,0.785,0.785,0,4,26,4
2012-04-25,0.785,0.785,0.785,0.785,0,3,25,4
2012-04-24,0.785,0.785,0.785,0.785,790,2,24,4
2012-04-23,0.775,0.775,0.775,0.775,11114,1,23,4
2012-04-20,0.77,0.77,0.77,0.77,0,5,20,4
2012-04-19,0.77,0.77,0.77,0.77,604,4,19,4
2012-04-18,0.785,0.785,0.785,0.785,0,3,18,4
2012-04-17,0.8,0.8,0.785,0.785,23179,2,17,4
2012-04-16,0.8,0.8,0.8,0.8,0,1,16,4
2012-04-13,0.8,0.8,0.8,0.8,137383,5,13,4
2012-04-12,0.795,0.795,0.795,0.795,157000,4,12,4
2012-04-11,0.79,0.79,0.79,0.79,0,3,11,4
2012-04-10,0.79,0.79,0.79,0.79,151000,2,10,4
2012-04-09,0.79,0.79,0.79,0.79,0,1,9,4
2012-04-05,0.79,0.79,0.79,0.79,123869,4,5,4
2012-04-04,0.78,0.78,0.78,0.78,10000,3,4,4
2012-04-03,0.84,0.84,0.785,0.785,19098,2,3,4
2012-04-02,0.835,0.835,0.835,0.835,18964,1,2,4
2012-03-30,0.815,0.835,0.79,0.79,12135,5,30,3
2012-03-29,0.8149,0.815,0.77,0.77,15046,4,29,3
2012-03-28,0.815,0.815,0.785,0.785,5096,3,28,3
2012-03-27,0.815,0.815,0.77,0.77,1151,2,27,3
2012-03-26,0.805,0.815,0.765,0.765,8366,1,26,3
2012-03-23,0.795,0.795,0.755,0.795,46728,5,23,3
2012-03-22,0.745,0.795,0.745,0.795,33075,4,22,3
2012-03-21,0.755,0.8,0.755,0.8,37879,3,21,3
2012-03-20,0.8,0.8,0.75,0.8,24663,2,20,3
2012-03-19,0.755,0.8,0.755,0.8,26339,1,19,3
2012-03-16,0.79,0.79,0.755,0.755,29534,5,16,3
2012-03-15,0.8,0.8,0.8,0.8,4472,4,15,3
2012-03-14,0.8,0.8,0.8,0.8,5147,3,14,3
2012-03-13,0.7997,0.805,0.7996,0.805,16907,2,13,3
2012-03-12,0.79,0.795,0.79,0.795,5643,1,12,3
2012-03-09,0.81,0.81,0.765,0.81,6141,5,9,3
2012-03-08,0.815,0.815,0.815,0.815,3344,4,8,3
2012-03-07,0.8,0.8,0.7454,0.7454,5713,3,7,3
2012-03-06,0.745,0.79,0.745,0.79,17780,2,6,3
2012-03-05,0.75,0.8,0.75,0.75,46262,1,5,3
2012-03-02,0.805,0.805,0.805,0.805,14143,5,2,3
2012-03-01,0.8,0.805,0.8,0.805,12830,4,1,3
2012-02-29,0.775,0.81,0.775,0.8,20090,3,29,2
2012-02-28,0.7936,0.795,0.79,0.79,21665,2,28,2
2012-02-27,0.785,0.795,0.75,0.765,28130,1,27,2
2012-02-24,0.78,0.785,0.75,0.75,19560,5,24,2
2012-02-23,0.785,0.79,0.74,0.74,25057,4,23,2
2012-02-22,0.785,0.785,0.75,0.75,31982,3,22,2
2012-02-21,0.7879,0.7879,0.7864,0.7864,1690,2,21,2
2012-02-17,0.795,0.795,0.7942,0.795,32204,5,17,2
2012-02-16,0.785,0.79,0.74,0.79,26553,4,16,2
2012-02-15,0.785,0.785,0.745,0.785,45213,3,15,2
2012-02-14,0.79,0.79,0.785,0.785,7928,2,14,2
2012-02-13,0.79,0.79,0.745,0.745,21560,1,13,2
2012-02-10,0.795,0.795,0.745,0.79,45230,5,10,2
2012-02-09,0.81,0.81,0.81,0.81,11095,4,9,2
2012-02-08,0.81,0.815,0.81,0.815,30805,3,8,2
2012-02-07,0.805,0.81,0.805,0.81,23790,2,7,2
2012-02-06,0.81,0.81,0.81,0.81,12590,1,6,2
2012-02-03,0.81,0.81,0.81,0.81,10535,5,3,2
2012-02-02,0.8,0.8,0.76,0.78,114203,4,2,2
2012-02-01,0.8,0.8,0.8,0.8,0,3,1,2
2012-01-31,0.805,0.805,0.75,0.8,45405,2,31,1
2012-01-30,0.75,0.8,0.75,0.8,3831,1,30,1
2012-01-27,0.79,0.81,0.79,0.81,5502,5,27,1
2012-01-26,0.78,0.78,0.75,0.78,26408,4,26,1
2012-01-25,0.78,0.78,0.78,0.78,10258,3,25,1
2012-01-24,0.74,0.765,0.74,0.745,21810,2,24,1
2012-01-23,0.78,0.78,0.78,0.78,26940,1,23,1
2012-01-20,0.775,0.775,0.775,0.775,44883,5,20,1
2012-01-19,0.75,0.78,0.74,0.74,44886,4,19,1
2012-01-18,0.7708,0.7708,0.7708,0.7708,25671,3,18,1
2012-01-17,0.75,0.75,0.75,0.75,5965,2,17,1
2012-01-13,0.75,0.75,0.75,0.75,7783,5,13,1
2012-01-12,0.75,0.75,0.7,0.75,3899,4,12,1
2012-01-11,0.75,0.75,0.75,0.75,17737,3,11,1
2012-01-10,0.75,0.75,0.71,0.71,14282,2,10,1
2012-01-09,0.75,0.75,0.75,0.75,9393,1,9,1
2012-01-06,0.695,0.695,0.695,0.695,7000,5,6,1
2012-01-05,0.74,0.74,0.74,0.74,0,4,5,1
2012-01-04,0.745,0.75,0.74,0.74,56582,3,4,1
2012-01-03,0.71,0.76,0.71,0.71,39703,2,3,1
2011-12-30,0.75,0.75,0.75,0.75,17512,5,30,12
2011-12-29,0.745,0.745,0.745,0.745,4951,4,29,12
2011-12-28,0.745,0.745,0.745,0.745,1128,3,28,12
2011-12-27,0.7375,0.7375,0.7375,0.7375,0,2,27,12
2011-12-23,0.7375,0.7375,0.7375,0.7375,2353,5,23,12
2011-12-22,0.7378,0.7378,0.7378,0.7378,0,4,22,12
2011-12-21,0.7378,0.7378,0.695,0.7378,14837,3,21,12
2011-12-20,0.755,0.755,0.71,0.74,17592,2,20,12
2011-12-19,0.685,0.685,0.68,0.68,20641,1,19,12
2011-12-16,0.7,0.745,0.7,0.745,3891,5,16,12
2011-12-15,0.75,0.75,0.7,0.75,17364,4,15,12
2011-12-14,0.7428,0.7428,0.685,0.7379,35870,3,14,12
2011-12-13,0.705,0.755,0.705,0.7451,10685,2,13,12
2011-12-12,0.705,0.705,0.705,0.705,2379,1,12,12
2011-12-09,0.75,0.76,0.7104,0.76,6197,5,9,12
2011-12-08,0.75,0.75,0.715,0.715,6157,4,8,12
2011-12-07,0.7649,0.7649,0.76,0.76,25213,3,7,12
2011-12-06,0.73,0.7789,0.73,0.7789,18390,2,6,12
2011-12-05,0.78,0.78,0.73,0.73,50325,1,5,12
2011-12-02,0.785,0.785,0.77,0.77,5535,5,2,12
2011-12-01,0.79,0.79,0.74,0.74,23152,4,1,12
2011-11-30,0.7948,0.8,0.745,0.75,49422,3,30,11
2011-11-29,0.78,0.78,0.73,0.73,8770,2,29,11
2011-11-28,0.73,0.78,0.73,0.78,12627,1,28,11
2011-11-25,0.72,0.765,0.705,0.765,40856,5,25,11
2011-11-23,0.775,0.78,0.775,0.78,10645,3,23,11
2011-11-22,0.785,0.785,0.7311,0.785,37236,2,22,11
2011-11-21,0.725,0.76,0.725,0.76,15701,1,21,11
2011-11-18,0.745,0.745,0.745,0.745,25000,5,18,11
2011-11-17,0.784,0.784,0.784,0.784,2418,4,17,11
2011-11-16,0.804,0.809,0.804,0.809,6492,3,16,11
2011-11-15,0.81,0.816,0.8089,0.816,83645,2,15,11
2011-11-14,0.81,0.81,0.805,0.805,7215,1,14,11
2011-11-11,0.825,0.835,0.825,0.835,6129,5,11,11
2011-11-10,0.81,0.82,0.81,0.82,16648,4,10,11
2011-11-09,0.845,0.845,0.845,0.845,0,3,9,11
2011-11-08,0.83,0.845,0.83,0.845,17950,2,8,11
2011-11-07,0.83,0.83,0.83,0.83,7577,1,7,11
2011-11-04,0.8339,0.8339,0.79,0.79,18430,5,4,11
2011-11-03,0.84,0.84,0.795,0.84,32949,4,3,11
2011-11-02,0.82,0.82,0.82,0.82,0,3,2,11
2011-11-01,0.8198,0.825,0.8198,0.82,23164,2,1,11
2011-10-31,0.84,0.84,0.805,0.805,28855,1,31,10
2011-10-28,0.865,0.865,0.861,0.861,8613,5,28,10
2011-10-27,0.86,0.87,0.86,0.87,13287,4,27,10
2011-10-26,0.83,0.83,0.83,0.83,5735,3,26,10
2011-10-25,0.835,0.835,0.786,0.786,8768,2,25,10
2011-10-24,0.8345,0.835,0.8345,0.835,3007,1,24,10
2011-10-21,0.827,0.827,0.827,0.827,445,5,21,10
2011-10-20,0.815,0.819,0.815,0.815,23161,4,20,10
2011-10-19,0.825,0.825,0.825,0.825,5014,3,19,10
2011-10-18,0.825,0.839,0.825,0.839,21519,2,18,10
2011-10-17,0.83,0.83,0.825,0.825,16267,1,17,10
2011-10-14,0.824,0.824,0.824,0.824,2487,5,14,10
2011-10-13,0.815,0.815,0.815,0.815,2933,4,13,10
2011-10-12,0.852,0.854,0.852,0.854,6324,3,12,10
2011-10-11,0.835,0.835,0.792,0.82,63123,2,11,10
2011-10-10,0.822,0.822,0.795,0.822,5679,1,10,10
2011-10-07,0.771,0.771,0.771,0.771,2000,5,7,10
2011-10-06,0.8,0.8013,0.8,0.8013,5440,4,6,10
2011-10-05,0.745,0.815,0.745,0.815,35504,3,5,10
2011-10-04,0.786,0.786,0.738,0.738,9990,2,4,10
2011-10-03,0.8,0.8,0.79,0.79,33328,1,3,10
2011-09-30,0.805,0.805,0.805,0.805,3159,5,30,9
2011-09-29,0.775,0.775,0.775,0.775,13000,4,29,9
2011-09-28,0.8,0.8,0.771,0.771,28755,3,28,9
2011-09-27,0.7846,0.83,0.7846,0.83,36127,2,27,9
2011-09-26,0.82,0.82,0.82,0.82,1323,1,26,9
2011-09-23,0.795,0.83,0.795,0.795,0,5,23,9
2011-09-22,0.795,0.83,0.795,0.795,0,4,22,9
2011-09-21,0.795,0.83,0.795,0.795,27647,3,21,9
2011-09-20,0.842,0.842,0.795,0.795,5437,2,20,9
2011-09-19,0.85,0.854,0.85,0.854,5600,1,19,9
2011-09-16,0.83,0.83,0.83,0.83,0,5,16,9
2011-09-15,0.83,0.83,0.83,0.83,1924,4,15,9
2011-09-14,0.856,0.856,0.82,0.8309,12029,3,14,9
2011-09-13,0.841,0.841,0.841,0.841,4077,2,13,9
2011-09-12,0.83,0.83,0.83,0.83,19595,1,12,9
2011-09-09,0.83,0.83,0.816,0.816,22802,5,9,9
2011-09-08,0.84,0.885,0.84,0.885,33055,4,8,9
2011-09-07,0.89,0.89,0.89,0.89,1698,3,7,9
2011-09-06,0.895,0.895,0.8429,0.89,0,2,6,9
2011-09-02,0.895,0.895,0.8429,0.89,14598,5,2,9
2011-09-01,0.895,0.895,0.89,0.89,26595,4,1,9
2011-08-31,0.9,0.9,0.9,0.9,3556,3,31,8
2011-08-30,0.875,0.875,0.85,0.85,10460,2,30,8
2011-08-29,0.84,0.84,0.84,0.84,17000,1,29,8
2011-08-26,0.86,0.89,0.86,0.89,33540,5,26,8
2011-08-25,0.8715,0.8715,0.82,0.82,26076,4,25,8
2011-08-24,0.88,0.88,0.88,0.88,9890,3,24,8
2011-08-23,0.87,0.87,0.87,0.87,5160,2,23,8
2011-08-22,0.83,0.83,0.83,0.83,24799,1,22,8
2011-08-19,0.849,0.849,0.849,0.849,0,5,19,8
2011-08-18,0.83,0.8497,0.83,0.849,16712,4,18,8
2011-08-17,0.83,0.88,0.83,0.83,40673,3,17,8
2011-08-16,0.87,0.87,0.87,0.87,4985,2,16,8
2011-08-15,0.865,0.865,0.865,0.865,3565,1,15,8
2011-08-12,0.822,0.87,0.8216,0.84,12400,5,12,8
2011-08-11,0.8565,0.8565,0.8565,0.8565,1000,4,11,8
2011-08-10,0.84,0.87,0.84,0.87,41528,3,10,8
2011-08-09,0.85,0.92,0.85,0.86,20665,2,9,8
2011-08-08,0.9149,0.9149,0.9149,0.9149,0,1,8,8
2011-08-05,0.9149,0.9149,0.9149,0.9149,438,5,5,8
2011-08-04,0.9149,0.9149,0.87,0.8999,61073,4,4,8
2011-08-03,0.92,0.92,0.92,0.92,2378,3,3,8
2011-08-02,0.93,0.93,0.885,0.885,0,2,2,8
2011-08-01,0.93,0.93,0.885,0.885,0,1,1,8
2011-07-29,0.93,0.93,0.885,0.885,13325,5,29,7
2011-07-28,0.93,0.93,0.93,0.93,0,4,28,7
2011-07-27,0.93,0.93,0.93,0.93,3734,3,27,7
2011-07-26,0.92,0.92,0.92,0.92,5675,2,26,7
2011-07-25,0.935,0.935,0.935,0.935,0,1,25,7
2011-07-22,0.935,0.935,0.935,0.935,0,5,22,7
2011-07-21,0.935,0.935,0.935,0.935,2410,4,21,7
2011-07-20,0.93,0.93,0.93,0.93,0,3,20,7
2011-07-19,0.93,0.93,0.93,0.93,17670,2,19,7
2011-07-18,0.93,0.93,0.93,0.93,5855,1,18,7
2011-07-15,0.945,0.945,0.945,0.945,3196,5,15,7
2011-07-14,0.93,0.93,0.93,0.93,0,4,14,7
2011-07-13,0.93,0.93,0.93,0.93,3650,3,13,7
2011-07-12,0.93,0.93,0.93,0.93,4977,2,12,7
2011-07-11,0.9386,0.9386,0.9386,0.9386,0,1,11,7
2011-07-08,0.9386,0.9386,0.9386,0.9386,12870,5,8,7
2011-07-07,0.95,0.95,0.95,0.95,82174,4,7,7
2011-07-06,0.94,0.94,0.94,0.94,0,3,6,7
2011-07-05,0.94,0.94,0.9,0.94,7310,2,5,7
2011-07-01,0.97,0.97,0.97,0.97,2398,5,1,7
2011-06-30,0.92,0.96,0.92,0.93,47716,4,30,6
2011-06-29,0.92,0.95,0.92,0.95,43604,3,29,6
2011-06-28,0.96,0.96,0.96,0.96,0,2,28,6
2011-06-27,0.96,0.96,0.96,0.96,0,1,27,6
2011-06-24,0.96,0.96,0.96,0.96,0,5,24,6
2011-06-23,0.96,0.96,0.96,0.96,0,4,23,6
2011-06-22,0.96,0.96,0.96,0.96,5435,3,22,6
2011-06-21,0.96,0.96,0.96,0.96,5225,2,21,6
2011-06-20,0.95,0.95,0.95,0.95,12599,1,20,6
2011-06-17,0.95,0.95,0.95,0.95,9580,5,17,6
2011-06-16,0.95,0.95,0.95,0.95,2426,4,16,6
2011-06-15,0.95,0.95,0.93,0.93,16952,3,15,6
2011-06-14,0.95,0.95,0.95,0.95,7910,2,14,6
2011-06-13,0.95,0.95,0.95,0.95,11565,1,13,6
2011-06-10,0.9103,0.95,0.9103,0.95,12322,5,10,6
2011-06-09,0.95,0.95,0.95,0.95,0,4,9,6
2011-06-08,0.95,0.95,0.95,0.95,2383,3,8,6
2011-06-07,0.95,0.95,0.95,0.95,0,2,7,6
2011-06-06,0.95,0.95,0.95,0.95,3315,1,6,6
2011-06-03,0.95,0.95,0.95,0.95,8480,5,3,6
2011-06-02,0.95,0.95,0.95,0.95,0,4,2,6
2011-06-01,0.95,0.95,0.95,0.95,8181,3,1,6
2011-05-31,0.95,0.95,0.95,0.95,0,2,31,5
2011-05-27,0.95,0.95,0.95,0.95,4797,5,27,5
2011-05-26,0.95,0.95,0.95,0.95,58336,4,26,5
2011-05-25,0.94,0.94,0.94,0.94,0,3,25,5
2011-05-24,0.8936,0.94,0.8936,0.94,13404,2,24,5
2011-05-23,0.93,0.93,0.93,0.93,4832,1,23,5
2011-05-20,0.94,0.94,0.94,0.94,0,5,20,5
2011-05-19,0.95,0.95,0.94,0.94,4550,4,19,5
2011-05-18,0.94,0.94,0.9119,0.92,11346,3,18,5
2011-05-17,0.9,0.9,0.9,0.9,0,2,17,5
2011-05-16,0.9,0.9015,0.9,0.9,78500,1,16,5
2011-05-13,0.94,0.94,0.94,0.94,2208,5,13,5
2011-05-12,0.95,0.95,0.95,0.95,0,4,12,5
2011-05-11,0.92,0.95,0.92,0.95,31968,3,11,5
2011-05-10,0.95,0.95,0.95,0.95,7663,2,10,5
2011-05-09,0.95,0.95,0.91,0.91,77295,1,9,5
2011-05-06,0.895,0.895,0.895,0.895,0,5,6,5
2011-05-05,0.895,0.895,0.895,0.895,10000,4,5,5
2011-05-04,0.9015,0.9015,0.9,0.9,4000,3,4,5
2011-05-03,0.97,0.97,0.97,0.97,0,2,3,5
2011-05-02,0.97,0.97,0.97,0.97,0,1,2,5
2011-04-29,0.97,0.97,0.97,0.97,1508,5,29,4
2011-04-28,0.91,0.91,0.91,0.91,0,4,28,4
2011-04-27,0.91,0.91,0.91,0.91,2500,3,27,4
2011-04-26,0.95,0.95,0.95,0.95,11551,2,26,4
2011-04-25,0.95,0.95,0.95,0.95,0,1,25,4
2011-04-21,0.95,0.95,0.95,0.95,3290,4,21,4
2011-04-20,0.95,0.95,0.95,0.95,3420,3,20,4
2011-04-19,0.9,0.9,0.9,0.9,33000,2,19,4
2011-04-18,0.9,0.9,0.9,0.9,2500,1,18,4
2011-04-15,0.905,0.905,0.905,0.905,3000,5,15,4
2011-04-14,0.93,0.93,0.93,0.93,2413,4,14,4
2011-04-13,0.89,0.9389,0.885,0.9389,7500,3,13,4
2011-04-12,0.93,0.93,0.93,0.93,0,2,12,4
2011-04-11,0.93,0.93,0.93,0.93,3343,1,11,4
2011-04-08,0.9335,0.9335,0.9335,0.9335,2758,5,8,4
2011-04-07,0.9,0.9,0.9,0.9,0,4,7,4
2011-04-06,0.9,0.9,0.9,0.9,2000,3,6,4
2011-04-05,0.905,0.9526,0.905,0.905,0,2,5,4
2011-04-04,0.905,0.9526,0.905,0.905,0,1,4,4
2011-04-01,0.905,0.9526,0.905,0.905,2371220,5,1,4
2011-03-31,0.88,0.9526,0.88,0.88,0,4,31,3
2011-03-30,0.88,0.9526,0.88,0.88,0,3,30,3
2011-03-29,0.88,0.9526,0.88,0.88,2365220,2,29,3
2011-03-28,0.935,0.935,0.935,0.935,424,1,28,3
2011-03-25,0.945,0.945,0.945,0.945,5050,5,25,3
2011-03-24,0.95,0.9526,0.95,0.95,2353746,4,24,3
2011-03-23,0.9133,0.9526,0.9133,0.9133,0,3,23,3
2011-03-22,0.9133,0.9526,0.9133,0.9133,0,2,22,3
2011-03-21,0.9133,0.9526,0.9133,0.9133,0,1,21,3
2011-03-18,0.9133,0.9526,0.9133,0.9133,0,5,18,3
2011-03-17,0.9133,0.9526,0.9133,0.9133,0,4,17,3
2011-03-16,0.9133,0.9526,0.9133,0.9133,2345500,3,16,3
2011-03-15,0.8583,0.9526,0.8583,0.8583,2340238,2,15,3
2011-03-14,0.9,0.9526,0.9,0.9,0,1,14,3
2011-03-11,0.9,0.9526,0.9,0.9,0,5,11,3
2011-03-10,0.9,0.9526,0.9,0.9,0,4,10,3
2011-03-09,0.9025,0.9025,0.9,0.9,10000,3,9,3
2011-03-08,0.9,0.9526,0.9,0.9,2307238,2,8,3
2011-03-07,0.9,0.9526,0.9,0.9,2304150,1,7,3
2011-03-04,0.885,0.885,0.885,0.885,0,5,4,3
2011-03-03,0.875,0.885,0.875,0.885,10000,4,3,3
2011-03-02,0.87,0.87,0.87,0.87,7000,3,2,3
2011-03-01,0.8795,0.9526,0.8795,0.8795,0,2,1,3
2011-02-28,0.8795,0.9526,0.8795,0.8795,0,1,28,2
2011-02-25,0.8795,0.9526,0.8795,0.8795,2280150,5,25,2
2011-02-24,0.87,0.87,0.87,0.87,22000,4,24,2
2011-02-23,0.875,0.9526,0.875,0.875,0,3,23,2
2011-02-22,0.875,0.9526,0.875,0.875,0,2,22,2
2011-02-18,0.875,0.9526,0.875,0.875,0,5,18,2
2011-02-17,0.875,0.9526,0.875,0.875,2254150,4,17,2
2011-02-16,0.91,0.9526,0.91,0.91,0,3,16,2
2011-02-15,0.91,0.9526,0.91,0.91,0,2,15,2
2011-02-14,0.91,0.9526,0.91,0.91,0,1,14,2
2011-02-11,0.91,0.9526,0.91,0.91,0,5,11,2
2011-02-10,0.91,0.9526,0.91,0.91,0,4,10,2
2011-02-09,0.91,0.9526,0.91,0.91,0,3,9,2
2011-02-08,0.91,0.9526,0.91,0.91,0,2,8,2
2011-02-07,0.91,0.9526,0.91,0.91,2244050,1,7,2
2011-02-04,0.9,0.9526,0.9,0.9,0,5,4,2
2011-02-03,0.9,0.9526,0.9,0.9,2216050,4,3,2
2011-02-02,0.905,0.9526,0.905,0.905,0,3,2,2
2011-02-01,0.905,0.9526,0.905,0.905,2209050,2,1,2
2011-01-31,0.9,0.9,0.9,0.9,24000,1,31,1
2011-01-28,0.89,0.89,0.875,0.875,23000,5,28,1
2011-01-27,0.9,0.9526,0.9,0.9,2161612,4,27,1
2011-01-26,0.9,0.9526,0.9,0.9,0,3,26,1
2011-01-25,0.9,0.9526,0.9,0.9,2149112,2,25,1
2011-01-24,0.9005,0.9526,0.9005,0.9005,0,1,24,1
2011-01-21,0.9005,0.9526,0.9005,0.9005,2140112,5,21,1
2011-01-20,0.8923,0.9526,0.8923,0.8923,0,4,20,1
2011-01-19,0.8923,0.9526,0.8923,0.8923,2105112,3,19,1
2011-01-18,0.94,0.94,0.94,0.94,0,2,18,1
2011-01-14,0.94,0.9526,0.94,0.94,0,5,14,1
2011-01-13,0.94,0.9526,0.94,0.94,0,4,13,1
2011-01-12,0.94,0.9526,0.94,0.94,2096112,3,12,1
2011-01-11,0.8922,0.9526,0.8922,0.8922,0,2,11,1
2011-01-10,0.8922,0.9526,0.8922,0.8922,0,1,10,1
2011-01-07,0.8922,0.9526,0.8922,0.8922,2093550,5,7,1
2011-01-06,0.9526,0.9526,0.9526,0.9526,0,4,6,1
2011-01-05,0.9526,0.9526,0.9526,0.9526,0,3,5,1
2011-01-04,0.9526,0.9526,0.9526,0.9526,0,2,4,1
2011-01-03,0.9526,0.9526,0.9526,0.9526,0,1,3,1
2010-12-31,0.9526,0.9526,0.9526,0.9526,2092550,5,31,12
2010-12-30,0.87,0.95,0.87,0.87,0,4,30,12
2010-12-29,0.87,0.95,0.87,0.87,0,3,29,12
2010-12-28,0.87,0.95,0.87,0.87,0,2,28,12
2010-12-27,0.89,0.89,0.87,0.87,14000,1,27,12
2010-12-23,0.89,0.95,0.89,0.89,2064550,4,23,12
2010-12-22,0.915,0.95,0.915,0.915,0,3,22,12
2010-12-21,0.915,0.95,0.915,0.915,0,2,21,12
2010-12-20,0.915,0.95,0.915,0.915,0,1,20,12
2010-12-17,0.915,0.95,0.915,0.915,0,5,17,12
2010-12-16,0.915,0.95,0.915,0.915,0,4,16,12
2010-12-15,0.915,0.95,0.915,0.915,2043550,3,15,12
2010-12-14,0.86,0.86,0.86,0.86,20000,2,14,12
2010-12-13,0.87,0.87,0.87,0.87,9000,1,13,12
2010-12-10,0.8758,0.8758,0.8629,0.8629,39000,5,10,12
2010-12-09,0.8564,0.8624,0.8564,0.8624,33000,4,9,12
2010-12-08,0.8647,0.87,0.85,0.85,33000,3,8,12
2010-12-07,0.87,0.87,0.87,0.87,5000,2,7,12
2010-12-06,0.875,0.95,0.875,0.875,0,1,6,12
2010-12-03,0.875,0.95,0.875,0.875,0,5,3,12
2010-12-02,0.875,0.95,0.875,0.875,0,4,2,12
2010-12-01,0.875,0.95,0.875,0.875,1878500,3,1,12
2010-11-30,0.87,0.95,0.87,0.87,0,2,30,11
2010-11-29,0.87,0.95,0.87,0.87,1864500,1,29,11
2010-11-26,0.84,0.95,0.84,0.84,1862000,5,26,11
2010-11-24,0.89,0.95,0.89,0.89,1854500,3,24,11
2010-11-23,0.89,0.95,0.89,0.89,1804000,2,23,11
2010-11-22,0.89,0.95,0.89,0.89,1797000,1,22,11
2010-11-19,0.89,0.95,0.89,0.89,0,5,19,11
2010-11-18,0.89,0.95,0.89,0.89,0,4,18,11
2010-11-17,0.89,0.95,0.89,0.89,1792000,3,17,11
2010-11-16,0.89,0.95,0.89,0.89,1777000,2,16,11
2010-11-15,0.915,0.915,0.915,0.915,10000,1,15,11
2010-11-12,0.935,0.95,0.935,0.935,1756000,5,12,11
2010-11-11,0.8924,0.95,0.8924,0.8924,0,4,11,11
2010-11-10,0.8924,0.95,0.8924,0.8924,1755000,3,10,11
2010-11-09,0.89,0.95,0.89,0.89,0,2,9,11
2010-11-08,0.89,0.95,0.89,0.89,0,1,8,11
2010-11-05,0.8875,0.89,0.8875,0.89,14000,5,5,11
2010-11-04,0.8828,0.95,0.8828,0.8828,0,4,4,11
2010-11-03,0.8828,0.95,0.8828,0.8828,0,3,3,11
2010-11-02,0.8828,0.95,0.8828,0.8828,0,2,2,11
2010-11-01,0.8828,0.95,0.8828,0.8828,0,1,1,11
2010-10-29,0.8828,0.95,0.8828,0.8828,1738000,5,29,10
2010-10-28,0.87,0.95,0.87,0.87,1718000,4,28,10
2010-10-27,0.91,0.95,0.91,0.91,0,3,27,10
2010-10-26,0.91,0.95,0.91,0.91,0,2,26,10
2010-10-25,0.91,0.95,0.91,0.91,0,1,25,10
2010-10-22,0.91,0.95,0.91,0.91,0,5,22,10
2010-10-21,0.91,0.95,0.91,0.91,0,4,21,10
2010-10-20,0.91,0.95,0.91,0.91,0,3,20,10
2010-10-19,0.91,0.95,0.91,0.91,1711000,2,19,10
2010-10-18,0.9006,0.9006,0.9006,0.9006,22000,1,18,10
2010-10-15,0.9,0.9,0.9,0.9,76000,5,15,10
2010-10-14,0.911,0.911,0.9098,0.9098,60000,4,14,10
2010-10-13,0.9,0.95,0.9,0.9,0,3,13,10
2010-10-12,0.9,0.95,0.9,0.9,1520000,2,12,10
2010-10-11,0.905,0.95,0.905,0.905,0,1,11,10
2010-10-08,0.905,0.95,0.905,0.905,1501000,5,8,10
2010-10-07,0.95,0.95,0.95,0.95,0,4,7,10
2010-10-06,0.95,0.95,0.95,0.95,0,3,6,10
2010-10-05,0.95,0.95,0.95,0.95,0,2,5,10
2010-10-04,0.95,0.95,0.95,0.95,0,1,4,10
2010-10-01,0.95,0.95,0.95,0.95,0,5,1,10
2010-09-30,0.95,0.95,0.95,0.95,0,4,30,9
2010-09-29,0.95,0.95,0.95,0.95,0,3,29,9
2010-09-28,0.95,0.95,0.95,0.95,1495000,2,28,9
2010-09-27,0.89,0.89,0.89,0.89,0,1,27,9
2010-09-24,0.89,0.89,0.89,0.89,1449000,5,24,9
2010-09-23,0.875,0.885,0.875,0.875,0,4,23,9
2010-09-22,0.875,0.885,0.875,0.875,0,3,22,9
2010-09-21,0.875,0.885,0.875,0.875,0,2,21,9
2010-09-20,0.875,0.885,0.875,0.875,0,1,20,9
2010-09-17,0.875,0.885,0.875,0.875,0,5,17,9
2010-09-16,0.875,0.885,0.875,0.875,0,4,16,9
2010-09-15,0.875,0.885,0.875,0.875,0,3,15,9
2010-09-14,0.875,0.885,0.875,0.875,1319000,2,14,9
2010-09-13,0.885,0.885,0.885,0.885,0,1,13,9
2010-09-10,0.885,0.885,0.885,0.885,0,5,10,9
2010-09-09,0.885,0.885,0.885,0.885,0,4,9,9
2010-09-08,0.885,0.885,0.885,0.885,1313000,3,8,9
2010-09-07,0.8,0.847,0.8,0.8,0,2,7,9
2010-09-03,0.8,0.847,0.8,0.8,0,5,3,9
2010-09-02,0.8,0.847,0.8,0.8,1292000,4,2,9
2010-09-01,0.8,0.847,0.8,0.8,1274000,3,1,9
2010-08-31,0.8212,0.833,0.8212,0.833,27000,2,31,8
2010-08-30,0.8367,0.8367,0.8367,0.8367,15000,1,30,8
2010-08-27,0.8292,0.8292,0.8292,0.8292,124000,5,27,8
2010-08-26,0.8329,0.8329,0.8292,0.8292,153000,4,26,8
2010-08-25,0.8253,0.8253,0.8253,0.8253,84000,3,25,8
2010-08-24,0.8386,0.847,0.8088,0.8253,143000,2,24,8
